timestamp,function,phase,has_anomaly
2049.0667,  0.66476110,7.271740e-01,0
2049.1000,  0.80568023,9.368229e-01,0
2049.1333,  0.91131707,1.146472e+00,0
2049.1667,  0.97704557,1.356121e+00,0
2049.2000,  0.99998737,1.565770e+00,0
2049.2333,  0.97913778,1.775419e+00,0
2049.2667,  0.91540986,1.985068e+00,0
2049.3000,  0.81159438,2.194717e+00,0
2049.3333,  0.67223760,2.404366e+00,0
2049.3667,  0.50344225,2.614015e+00,0
2049.4000,  0.31260019,2.823663e+00,0
2049.4333,  0.10806876,3.033312e+00,0
2049.4667, -0.10119521,3.242961e+00,0
2049.5000, -0.30602764,3.452610e+00,0
2049.5333, -0.49745854,3.662259e+00,0
2049.5667, -0.66710476,3.871908e+00,0
2049.6000, -0.80753718,4.081557e+00,0
2049.6333, -0.91260598,4.291206e+00,0
2049.6667, -0.97771001,4.500855e+00,0
2049.7000, -0.99999822,4.710504e+00,0
2049.7333, -0.97849459,4.920153e+00,0
2049.7667, -0.91414078,5.129802e+00,0
2049.8000, -0.80975499,5.339451e+00,0
2049.8333, -0.66990846,5.549100e+00,0
2049.8667, -0.50072534,5.758749e+00,0
2049.9000, -0.30961450,5.968398e+00,0
2049.9333, -0.10494504,6.178047e+00,0
2049.9667,  0.10432017,1.045103e-01,0
2050.0000,  0.30901699,3.141593e-01,0
2050.0333,  0.50018137,5.238082e-01,0
2050.0667,  0.66944184,7.334572e-01,0
2050.1000,  0.80938615,9.431061e-01,0
2050.1333,  0.91388588,1.152755e+00,0
2050.1667,  0.97836479,1.362404e+00,0
2050.2000,  0.99999921,1.572053e+00,0
2050.2333,  0.97784174,1.781702e+00,0
2050.2667,  0.91286268,1.991351e+00,0
2050.3000,  0.80790761,2.201000e+00,0
2050.3333,  0.66757270,2.410649e+00,0
2050.3667,  0.49800350,2.620298e+00,0
2050.4000,  0.30662576,2.829947e+00,0
2050.4333,  0.10182028,3.039596e+00,0
2050.4667, -0.10744410,3.249245e+00,0
2050.5000, -0.31200330,3.458894e+00,0
2050.5333, -0.50289927,3.668542e+00,0
2050.5667, -0.67177231,3.878191e+00,0
2050.6000, -0.81122714,4.087840e+00,0
2050.6333, -0.91515677,4.297489e+00,0
2050.6667, -0.97900992,4.507138e+00,0
2050.7000, -0.99999033,4.716787e+00,0
2050.7333, -0.97717923,4.926436e+00,0
2050.7667, -0.91157557,5.136085e+00,0
2050.8000, -0.80605226,5.345734e+00,0
2050.8333, -0.66523035,5.555383e+00,0
2050.8667, -0.49527673,5.765032e+00,0
2050.9000, -0.30363398,5.974681e+00,0
2050.9333, -0.09869452,6.184330e+00,0
2050.9667,  0.11056697,1.107935e-01,0
2051.0000,  0.31498652,3.204425e-01,0
2051.0333,  0.50561220,5.300914e-01,0
2051.0667,  0.67409615,7.397403e-01,0
2051.1000,  0.81306012,9.493893e-01,0
2051.1333,  0.91641862,1.159038e+00,0
2051.1667,  0.97964538,1.368687e+00,0
2051.2000,  0.99997158,1.578336e+00,0
2051.2333,  0.97650709,1.787985e+00,0
2051.2667,  0.91027946,1.997634e+00,0
2051.3000,  0.80418895,2.207283e+00,0
2051.3333,  0.66288144,2.416932e+00,0
2051.3667,  0.49254508,2.626581e+00,0
2051.4000,  0.30063922,2.836230e+00,0
2051.4333,  0.09556778,3.045879e+00,0
2051.4667, -0.11368875,3.255528e+00,0
2051.5000, -0.31796663,3.465177e+00,0
2051.5333, -0.50832014,3.674826e+00,0
2051.5667, -0.67641333,3.884475e+00,0
2051.6000, -0.81488508,4.094124e+00,0
2051.6333, -0.91767143,4.303772e+00,0
2051.6667, -0.98027117,4.513421e+00,0
2051.7000, -0.99994295,4.723070e+00,0
2051.7333, -0.97582530,4.932719e+00,0
2051.7667, -0.90897437,5.142368e+00,0
2051.8000, -0.80231770,5.352017e+00,0
2051.8333, -0.66052599,5.561666e+00,0
2051.8667, -0.48980857,5.771315e+00,0
2051.9000, -0.29764148,5.980964e+00,0
2051.9333, -0.09244010,6.190613e+00,0
2051.9667,  0.11680941,1.170767e-01,0
2052.0000,  0.32094361,3.267256e-01,0
2052.0333,  0.51102307,5.363746e-01,0
2052.0667,  0.67872384,7.460235e-01,0
2052.1000,  0.81670199,9.556725e-01,0
2052.1333,  0.91891518,1.165321e+00,0
2052.1667,  0.98088730,1.374970e+00,0
2052.2000,  0.99990446,1.584619e+00,0
2052.2333,  0.97513388,1.794268e+00,0
2052.2667,  0.90766031,2.003917e+00,0
2052.3000,  0.80043854,2.213566e+00,0
2052.3333,  0.65816401,2.423215e+00,0
2052.3667,  0.48706722,2.632864e+00,0
2052.4000,  0.29464081,2.842513e+00,0
2052.4333,  0.08931151,3.052162e+00,0
2052.4667, -0.11992891,3.261811e+00,0
2052.5000, -0.32391742,3.471460e+00,0
2052.5333, -0.51372095,3.681109e+00,0
2052.5667, -0.68102766,3.890758e+00,0
2052.6000, -0.81851084,4.100407e+00,0
2052.6333, -0.92014986,4.310056e+00,0
2052.6667, -0.98149373,4.519705e+00,0
2052.7000, -0.99985610,4.729354e+00,0
2052.7333, -0.97443284,4.939003e+00,0
2052.7667, -0.90633729,5.148651e+00,0
2052.8000, -0.79855147,5.358300e+00,0
2052.8333, -0.65579555,5.567949e+00,0
2052.8667, -0.48432106,5.777598e+00,0
2052.9000, -0.29163723,5.987247e+00,0
2052.9333, -0.08618204,6.196896e+00,0
2052.9667,  0.12304723,1.233599e-01,0
2053.0000,  0.32688803,3.330088e-01,0
2053.0333,  0.51641377,5.426578e-01,0
2053.0667,  0.68332475,7.523067e-01,0
2053.1000,  0.82031162,9.619557e-01,0
2053.1333,  0.92137546,1.171605e+00,0
2053.1667,  0.98209049,1.381254e+00,0
2053.2000,  0.99979788,1.590903e+00,0
2053.2333,  0.97372219,1.800551e+00,0
2053.2667,  0.90500532,2.010200e+00,0
2053.3000,  0.79665653,2.219849e+00,0
2053.3333,  0.65342060,2.429498e+00,0
2053.3667,  0.48157013,2.639147e+00,0
2053.4000,  0.28863077,2.848796e+00,0
2053.4333,  0.08305171,3.058445e+00,0
2053.4667, -0.12616434,3.268094e+00,0
2053.5000, -0.32985541,3.477743e+00,0
2053.5333, -0.51910148,3.687392e+00,0
2053.5667, -0.68561509,3.897041e+00,0
2053.6000, -0.82210430,4.106690e+00,0
2053.6333, -0.92259196,4.316339e+00,0
2053.6667, -0.98267755,4.525988e+00,0
2053.7000, -0.99972978,4.735637e+00,0
2053.7333, -0.97300192,4.945286e+00,0
2053.7667, -0.90366443,5.154935e+00,0
2053.8000, -0.79475372,5.364584e+00,0
2053.8333, -0.65103921,5.574233e+00,0
2053.8667, -0.47881444,5.783882e+00,0
2053.9000, -0.28562146,5.993530e+00,0
2053.9333, -0.07992057,6.203179e+00,0
2053.9667,  0.12928020,1.296431e-01,0
2054.0000,  0.33281954,3.392920e-01,0
2054.0333,  0.52178408,5.489410e-01,0
2054.0667,  0.68789867,7.585899e-01,0
2054.1000,  0.82388886,9.682389e-01,0
2054.1333,  0.92379936,1.177888e+00,0
2054.1667,  0.98325491,1.387537e+00,0
2054.2000,  0.99965182,1.597186e+00,0
2054.2333,  0.97227205,1.806835e+00,0
2054.2667,  0.90231461,2.016484e+00,0
2054.3000,  0.79284307,2.226133e+00,0
2054.3333,  0.64865140,2.435782e+00,0
2054.3667,  0.47605403,2.645430e+00,0
2054.4000,  0.28260934,2.855079e+00,0
2054.4333,  0.07678864,3.064728e+00,0
2054.4667, -0.13239479,3.274377e+00,0
2054.5000, -0.33578039,3.484026e+00,0
2054.5333, -0.52446152,3.693675e+00,0
2054.5667, -0.69017546,3.903324e+00,0
2054.6000, -0.82566529,4.112973e+00,0
2054.6333, -0.92499765,4.322622e+00,0
2054.6667, -0.98382256,4.532271e+00,0
2054.7000, -0.99956399,4.741920e+00,0
2054.7333, -0.97153258,4.951569e+00,0
2054.7667, -0.90095589,5.161218e+00,0
2054.8000, -0.79092459,5.370867e+00,0
2054.8333, -0.64625718,5.580516e+00,0
2054.8667, -0.47328892,5.790165e+00,0
2054.9000, -0.27959442,5.999814e+00,0
2054.9333, -0.07365594,6.209463e+00,0
2054.9667,  0.13550807,1.359262e-01,0
2055.0000,  0.33873792,3.455752e-01,0
2055.0333,  0.52713379,5.552241e-01,0
2055.0667,  0.69244544,7.648731e-01,0
2055.1000,  0.82743358,9.745220e-01,0
2055.1333,  0.92618680,1.184171e+00,0
2055.1667,  0.98438051,1.393820e+00,0
2055.2000,  0.99946630,1.603469e+00,0
2055.2333,  0.97078353,1.813118e+00,0
2055.2667,  0.89958827,2.022767e+00,0
2055.3000,  0.78899831,2.232416e+00,0
2055.3333,  0.64385658,2.442065e+00,0
2055.3667,  0.47051914,2.651714e+00,0
2055.4000,  0.27657675,2.861363e+00,0
2055.4333,  0.07052253,3.071012e+00,0
2055.4667, -0.13862001,3.280660e+00,0
2055.5000, -0.34169211,3.490309e+00,0
2055.5333, -0.52980085,3.699958e+00,0
2055.5667, -0.69470859,3.909607e+00,0
2055.6000, -0.82919370,4.119256e+00,0
2055.6333, -0.92736681,4.328905e+00,0
2055.6667, -0.98492874,4.538554e+00,0
2055.7000, -0.99935874,4.748203e+00,0
2055.7333, -0.97002489,4.957852e+00,0
2055.7667, -0.89821178,5.167501e+00,0
2055.8000, -0.78706424,5.377150e+00,0
2055.8333, -0.64144963,5.586799e+00,0
2055.8667, -0.46774471,5.796448e+00,0
2055.9000, -0.27355634,6.006097e+00,0
2055.9333, -0.06738841,6.215746e+00,0
2055.9667,  0.14173058,1.422094e-01,0
2056.0000,  0.34464292,3.518584e-01,0
2056.0333,  0.53246268,5.615073e-01,0
2056.0667,  0.69696488,7.711563e-01,0
2056.1000,  0.83094563,9.808052e-01,0
2056.1333,  0.92853767,1.190454e+00,0
2056.1667,  0.98546725,1.400103e+00,0
2056.2000,  0.99924132,1.609752e+00,0
2056.2333,  0.96925668,1.819401e+00,0
2056.2667,  0.89682642,2.029050e+00,0
2056.3000,  0.78512240,2.238699e+00,0
2056.3333,  0.63903635,2.448348e+00,0
2056.3667,  0.46496567,2.657997e+00,0
2056.4000,  0.27053324,2.867646e+00,0
2056.4333,  0.06425364,3.077295e+00,0
2056.4667, -0.14483976,3.286944e+00,0
2056.5000, -0.34759034,3.496593e+00,0
2056.5333, -0.53511926,3.706242e+00,0
2056.5667, -0.69921429,3.915891e+00,0
2056.6000, -0.83268936,4.125539e+00,0
2056.6333, -0.92969937,4.335188e+00,0
2056.6667, -0.98599604,4.544837e+00,0
2056.7000, -0.99911404,4.754486e+00,0
2056.7333, -0.96847891,4.964135e+00,0
2056.7667, -0.89543221,5.173784e+00,0
2056.8000, -0.78317281,5.383433e+00,0
2056.8333, -0.63661676,5.593082e+00,0
2056.8667, -0.46218203,5.802731e+00,0
2056.9000, -0.26750746,6.012380e+00,0
2056.9333, -0.06111822,6.222029e+00,0
2056.9667,  0.14794750,1.484926e-01,0
2057.0000,  0.35053432,3.581416e-01,0
2057.0333,  0.53777056,5.677905e-01,0
2057.0667,  0.70145679,7.774395e-01,0
2057.1000,  0.83442488,9.870884e-01,0
2057.1333,  0.93085189,1.196737e+00,0
2057.1667,  0.98651509,1.406386e+00,0
2057.2000,  0.99897689,1.616035e+00,0
2057.2333,  0.96769157,1.825684e+00,0
2057.2667,  0.89402916,2.035333e+00,0
2057.3000,  0.78121549,2.244982e+00,0
2057.3333,  0.63419089,2.454631e+00,0
2057.3667,  0.45939384,2.664280e+00,0
2057.4000,  0.26447905,2.873929e+00,0
2057.4333,  0.05798221,3.083578e+00,0
2057.4667, -0.15105379,3.293227e+00,0
2057.5000, -0.35347484,3.502876e+00,0
2057.5333, -0.54041655,3.712525e+00,0
2057.5667, -0.70369238,3.922174e+00,0
2057.6000, -0.83615216,4.131823e+00,0
2057.6333, -0.93199522,4.341472e+00,0
2057.6667, -0.98702441,4.551121e+00,0
2057.7000, -0.99882989,4.760770e+00,0
2057.7333, -0.96689468,4.970418e+00,0
2057.7667, -0.89261729,5.180067e+00,0
2057.8000, -0.77925047,5.389716e+00,0
2057.8333, -0.63175876,5.599365e+00,0
2057.8667, -0.45660111,5.809014e+00,0
2057.9000, -0.26144802,6.018663e+00,0
2057.9333, -0.05484562,6.228312e+00,0
2057.9667,  0.15415858,1.547758e-01,0
2058.0000,  0.35641188,3.644247e-01,0
2058.0333,  0.54305721,5.740737e-01,0
2058.0667,  0.70592102,7.837226e-01,0
2058.1000,  0.83787118,9.933716e-01,0
2058.1333,  0.93312935,1.203021e+00,0
2058.1667,  0.98752398,1.412669e+00,0
2058.2000,  0.99867303,1.622318e+00,0
2058.2333,  0.96608826,1.831967e+00,0
2058.2667,  0.89119661,2.041616e+00,0
2058.3000,  0.77727775,2.251265e+00,0
2058.3333,  0.62932039,2.460914e+00,0
2058.3667,  0.45380388,2.670563e+00,0
2058.4000,  0.25841442,2.880212e+00,0
2058.4333,  0.05170849,3.089861e+00,0
2058.4667, -0.15726185,3.299510e+00,0
2058.5000, -0.35934540,3.509159e+00,0
2058.5333, -0.54569251,3.718808e+00,0
2058.5667, -0.70814269,3.928457e+00,0
2058.6000, -0.83958194,4.138106e+00,0
2058.6333, -0.93425428,4.347755e+00,0
2058.6667, -0.98801381,4.557404e+00,0
2058.7000, -0.99850631,4.767053e+00,0
2058.7333, -0.96527229,4.976702e+00,0
2058.7667, -0.88976714,5.186351e+00,0
2058.8000, -0.77529736,5.396000e+00,0
2058.8333, -0.62687581,5.605648e+00,0
2058.8667, -0.45100216,5.815297e+00,0
2058.9000, -0.25537826,6.024946e+00,0
2058.9333, -0.04857085,6.234595e+00,0
2058.9667,  0.16036357,1.610590e-01,0
2059.0000,  0.36227537,3.707079e-01,0
2059.0333,  0.54832242,5.803569e-01,0
2059.0667,  0.71035738,7.900058e-01,0
2059.1000,  0.84128441,9.996548e-01,0
2059.1333,  0.93536998,1.209304e+00,0
2059.1667,  0.98849389,1.418953e+00,0
2059.2000,  0.99832974,1.628602e+00,0
2059.2333,  0.96444680,1.838251e+00,0
2059.2667,  0.88832888,2.047900e+00,0
2059.3000,  0.77330932,2.257548e+00,0
2059.3333,  0.62442505,2.467197e+00,0
2059.3667,  0.44819600,2.676846e+00,0
2059.4000,  0.25233958,2.886495e+00,0
2059.4333,  0.04543273,3.096144e+00,0
2059.4667, -0.16346371,3.305793e+00,0
2059.5000, -0.36520176,3.515442e+00,0
2059.5333, -0.55094692,3.725091e+00,0
2059.5667, -0.71256505,3.934740e+00,0
2059.6000, -0.84297858,4.144389e+00,0
2059.6333, -0.93647645,4.354038e+00,0
2059.6667, -0.98896421,4.563687e+00,0
2059.7000, -0.99814331,4.773336e+00,0
2059.7333, -0.96361179,4.982985e+00,0
2059.7667, -0.88688185,5.192634e+00,0
2059.8000, -0.77131364,5.402283e+00,0
2059.8333, -0.62196812,5.611932e+00,0
2059.8667, -0.44538541,5.821581e+00,0
2059.9000, -0.24929842,6.031230e+00,0
2059.9333, -0.04229416,6.240879e+00,0
2059.9667,  0.16656224,1.673422e-01,0
2060.0000,  0.36812455,3.769911e-01,0
2060.0333,  0.55356598,5.866401e-01,0
2060.0667,  0.71476569,7.962890e-01,0
2060.1000,  0.84466443,1.005938e+00,0
2060.1333,  0.93757368,1.215587e+00,0
2060.1667,  0.98942477,1.425236e+00,0
2060.2000,  0.99794704,1.634885e+00,0
2060.2333,  0.96276727,1.844534e+00,0
2060.2667,  0.88542608,2.054183e+00,0
2060.3000,  0.76931036,2.263832e+00,0
2060.3333,  0.61950506,2.473481e+00,0
2060.3667,  0.44257043,2.683130e+00,0
2060.4000,  0.24625479,2.892779e+00,0
2060.4333,  0.03915518,3.102427e+00,0
2060.4667, -0.16965912,3.312076e+00,0
2060.5000, -0.37104371,3.521725e+00,0
2060.5333, -0.55617958,3.731374e+00,0
2060.5667, -0.71695928,3.941023e+00,0
2060.6000, -0.84634194,4.150672e+00,0
2060.6333, -0.93866166,4.360321e+00,0
2060.6667, -0.98987556,4.569970e+00,0
2060.7000, -0.99774091,4.779619e+00,0
2060.7333, -0.96191325,4.989268e+00,0
2060.7667, -0.88396156,5.198917e+00,0
2060.8000, -0.76729948,5.408566e+00,0
2060.8333, -0.61703588,5.618215e+00,0
2060.8667, -0.43975108,5.827864e+00,0
2060.9000, -0.24320873,6.037513e+00,0
2060.9333, -0.03601580,6.247162e+00,0
2060.9667,  0.17275432,1.736254e-01,0
2061.0000,  0.37395921,3.832743e-01,0
2061.0333,  0.55878769,5.929233e-01,0
2061.0667,  0.71914579,8.025722e-01,0
2061.1000,  0.84801110,1.012221e+00,0
2061.1333,  0.93974037,1.221870e+00,0
2061.1667,  0.99031659,1.431519e+00,0
2061.2000,  0.99752494,1.641168e+00,0
2061.2333,  0.96104974,1.850817e+00,0
2061.2667,  0.88248832,2.060466e+00,0
2061.3000,  0.76528103,2.270115e+00,0
2061.3333,  0.61456060,2.479764e+00,0
2061.3667,  0.43692739,2.689413e+00,0
2061.4000,  0.24016027,2.899062e+00,0
2061.4333,  0.03287608,3.108711e+00,0
2061.4667, -0.17584782,3.318360e+00,0
2061.5000, -0.37687101,3.528009e+00,0
2061.5333, -0.56139029,3.737657e+00,0
2061.5667, -0.72132520,3.947306e+00,0
2061.6000, -0.84967189,4.156955e+00,0
2061.6333, -0.94080980,4.366604e+00,0
2061.6667, -0.99074784,4.576253e+00,0
2061.7000, -0.99729912,4.785902e+00,0
2061.7333, -0.96017674,4.995551e+00,0
2061.7667, -0.88100637,5.205200e+00,0
2061.8000, -0.76325502,5.414849e+00,0
2061.8333, -0.61207927,5.624498e+00,0
2061.8667, -0.43409938,5.834147e+00,0
2061.9000, -0.23710944,6.043796e+00,0
2061.9333, -0.02973603,6.253445e+00,0
2061.9667,  0.17893959,1.799085e-01,0
2062.0000,  0.37977910,3.895575e-01,0
2062.0333,  0.56398734,5.992064e-01,0
2062.0667,  0.72349749,8.088554e-01,0
2062.1000,  0.85132429,1.018504e+00,0
2062.1333,  0.94186995,1.228153e+00,0
2062.1667,  0.99116931,1.437802e+00,0
2062.2000,  0.99706345,1.647451e+00,0
2062.2333,  0.95929426,1.857100e+00,0
2062.2667,  0.87951572,2.066749e+00,0
2062.3000,  0.76122149,2.276398e+00,0
2062.3333,  0.60959189,2.486047e+00,0
2062.3667,  0.43126709,2.695696e+00,0
2062.4000,  0.23405628,2.905345e+00,0
2062.4333,  0.02659568,3.114994e+00,0
2062.4667, -0.18202959,3.324643e+00,0
2062.5000, -0.38268343,3.534292e+00,0
2062.5333, -0.56657883,3.743941e+00,0
2062.5667, -0.72566264,3.953590e+00,0
2062.6000, -0.85296829,4.163239e+00,0
2062.6333, -0.94292081,4.372888e+00,0
2062.6667, -0.99158100,4.582536e+00,0
2062.7000, -0.99681795,4.792185e+00,0
2062.7333, -0.95840232,5.001834e+00,0
2062.7667, -0.87801639,5.211483e+00,0
2062.8000, -0.75918043,5.421132e+00,0
2062.8333, -0.60709850,5.630781e+00,0
2062.8667, -0.42843055,5.840430e+00,0
2062.9000, -0.23100080,6.050079e+00,0
2062.9333, -0.02345507,6.259728e+00,0
2062.9667,  0.18511779,1.861917e-01,0
2063.0000,  0.38558399,3.958407e-01,0
2063.0333,  0.56916472,6.054896e-01,0
2063.0667,  0.72782064,8.151386e-01,0
2063.1000,  0.85460387,1.024788e+00,0
2063.1333,  0.94396236,1.234436e+00,0
2063.1667,  0.99198291,1.444085e+00,0
2063.2000,  0.99656261,1.653734e+00,0
2063.2333,  0.95750091,1.863383e+00,0
2063.2667,  0.87650840,2.073032e+00,0
2063.3000,  0.75713189,2.282681e+00,0
2063.3333,  0.60459911,2.492330e+00,0
2063.3667,  0.42558978,2.701979e+00,0
2063.4000,  0.22794304,2.911628e+00,0
2063.4333,  0.02031424,3.121277e+00,0
2063.4667, -0.18820417,3.330926e+00,0
2063.5000, -0.38848075,3.540575e+00,0
2063.5333, -0.57174500,3.750224e+00,0
2063.5667, -0.72997144,3.959873e+00,0
2063.6000, -0.85623102,4.169522e+00,0
2063.6333, -0.94499459,4.379171e+00,0
2063.6667, -0.99237502,4.588820e+00,0
2063.7000, -0.99629743,4.798469e+00,0
2063.7333, -0.95659006,5.008118e+00,0
2063.7667, -0.87499176,5.217767e+00,0
2063.8000, -0.75507587,5.427415e+00,0
2063.8333, -0.60209376,5.637064e+00,0
2063.8667, -0.42274480,5.846713e+00,0
2063.9000, -0.22488303,6.056362e+00,0
2063.9333, -0.01717320,6.266011e+00,0
2063.9667,  0.19128869,1.924749e-01,0
2064.0000,  0.39137367,4.021239e-01,0
2064.0333,  0.57431964,6.117728e-01,0
2064.0667,  0.73211504,8.214218e-01,0
2064.1000,  0.85784972,1.031071e+00,0
2064.1333,  0.94601750,1.240720e+00,0
2064.1667,  0.99275734,1.450369e+00,0
2064.2000,  0.99602243,1.660018e+00,0
2064.2333,  0.95566976,1.869667e+00,0
2064.2667,  0.87346648,2.079315e+00,0
2064.3000,  0.75301241,2.288964e+00,0
2064.3333,  0.59958247,2.498613e+00,0
2064.3667,  0.41989566,2.708262e+00,0
2064.4000,  0.22182080,2.917911e+00,0
2064.4333,  0.01403199,3.127560e+00,0
2064.4667, -0.19437132,3.337209e+00,0
2064.5000, -0.39426272,3.546858e+00,0
2064.5333, -0.57688861,3.756507e+00,0
2064.5667, -0.73425142,3.966156e+00,0
2064.6000, -0.85945995,4.175805e+00,0
2064.6333, -0.94703107,4.385454e+00,0
2064.6667, -0.99312986,4.595103e+00,0
2064.7000, -0.99573759,4.804752e+00,0
2064.7333, -0.95474004,5.014401e+00,0
2064.7667, -0.87193258,5.224050e+00,0
2064.8000, -0.75094151,5.433699e+00,0
2064.8333, -0.59706526,5.643348e+00,0
2064.8667, -0.41704237,5.852997e+00,0
2064.9000, -0.21875638,6.062646e+00,0
2064.9333, -0.01089064,6.272294e+00,0
2064.9667,  0.19745203,1.987581e-01,0
2065.0000,  0.39714789,4.084070e-01,0
2065.0333,  0.57945188,6.180560e-01,0
2065.0667,  0.73638055,8.277049e-01,0
2065.1000,  0.86106170,1.037354e+00,0
2065.1333,  0.94803529,1.247003e+00,0
2065.1667,  0.99349258,1.456652e+00,0
2065.2000,  0.99544292,1.666301e+00,0
2065.2333,  0.95380089,1.875950e+00,0
2065.2667,  0.87039007,2.085599e+00,0
2065.3000,  0.74886319,2.295248e+00,0
2065.3333,  0.59454215,2.504897e+00,0
2065.3667,  0.41418496,2.714545e+00,0
2065.4000,  0.21568981,2.924194e+00,0
2065.4333,  0.00774918,3.133843e+00,0
2065.4667, -0.20053079,3.343492e+00,0
2065.5000, -0.40002914,3.553141e+00,0
2065.5333, -0.58200943,3.762790e+00,0
2065.5667, -0.73850241,3.972439e+00,0
2065.6000, -0.86265495,4.182088e+00,0
2065.6333, -0.94903015,4.391737e+00,0
2065.6667, -0.99384550,4.601386e+00,0
2065.7000, -0.99513843,4.811035e+00,0
2065.7333, -0.95285232,5.020684e+00,0
2065.7667, -0.86883898,5.230333e+00,0
2065.8000, -0.74677749,5.439982e+00,0
2065.8333, -0.59201318,5.649631e+00,0
2065.8667, -0.41132347,5.859280e+00,0
2065.9000, -0.21262110,6.068929e+00,0
2065.9333, -0.00460765,6.278578e+00,0
2065.9667,  0.20360758,2.050413e-01,0
2066.0000,  0.40290644,4.146902e-01,0
2066.0333,  0.58456124,6.243392e-01,0
2066.0667,  0.74061699,8.339881e-01,0
2066.1000,  0.86423968,1.043637e+00,0
2066.1333,  0.95001565,1.253286e+00,0
2066.1667,  0.99418860,1.462935e+00,0
2066.2000,  0.99482411,1.672584e+00,0
2066.2333,  0.95189435,1.882233e+00,0
2066.2667,  0.86727930,2.091882e+00,0
2066.3000,  0.74468442,2.301531e+00,0
2066.3333,  0.58947836,2.511180e+00,0
2066.3667,  0.40845791,2.720829e+00,0
2066.4000,  0.20955030,2.930478e+00,0
2066.4333,  0.00146608,3.140127e+00,0
2066.4667, -0.20668235,3.349776e+00,0
2066.5000, -0.40577976,3.559424e+00,0
2066.5333, -0.58710729,3.769073e+00,0
2066.5667, -0.74272425,3.978722e+00,0
2066.6000, -0.86581589,4.188371e+00,0
2066.6333, -0.95099178,4.398020e+00,0
2066.6667, -0.99452190,4.607669e+00,0
2066.7000, -0.99449998,4.817318e+00,0
2066.7333, -0.95092699,5.026967e+00,0
2066.7667, -0.86571107,5.236616e+00,0
2066.8000, -0.74258400,5.446265e+00,0
2066.8333, -0.58693773,5.655914e+00,0
2066.8667, -0.40558833,5.865563e+00,0
2066.9000, -0.20647743,6.075212e+00,0
2066.9333,  0.00167552,1.675516e-03,0
2066.9667,  0.20975509,2.113245e-01,0
2067.0000,  0.40864907,4.209734e-01,0
2067.0333,  0.58964753,6.306224e-01,0
2067.0667,  0.74482419,8.402713e-01,0
2067.1000,  0.86738355,1.049920e+00,0
2067.1333,  0.95195851,1.259569e+00,0
2067.1667,  0.99484537,1.469218e+00,0
2067.2000,  0.99416603,1.678867e+00,0
2067.2333,  0.94995024,1.888516e+00,0
2067.2667,  0.86413430,2.098165e+00,0
2067.3000,  0.74047624,2.307814e+00,0
2067.3333,  0.58439130,2.517463e+00,0
2067.3667,  0.40271474,2.727112e+00,0
2067.4000,  0.20340252,2.936761e+00,0
2067.4333, -0.00481709,3.146410e+00,0
2067.4667, -0.21282575,3.356059e+00,0
2067.5000, -0.41151436,3.565708e+00,0
2067.5333, -0.59218196,3.775357e+00,0
2067.5667, -0.74691677,3.985006e+00,0
2067.6000, -0.86894265,4.194655e+00,0
2067.6333, -0.95291585,4.404303e+00,0
2067.6667, -0.99515903,4.613952e+00,0
2067.7000, -0.99382227,4.823601e+00,0
2067.7333, -0.94896412,5.033250e+00,0
2067.7667, -0.86254899,5.242899e+00,0
2067.8000, -0.73836118,5.452548e+00,0
2067.8333, -0.58183911,5.662197e+00,0
2067.8667, -0.39983718,5.871846e+00,0
2067.9000, -0.20032560,6.081495e+00,0
2067.9333,  0.00795862,7.958701e-03,0
2067.9667,  0.21589431,2.176077e-01,0
2068.0000,  0.41437558,4.272566e-01,0
2068.0333,  0.59471054,6.369056e-01,0
2068.0667,  0.74900198,8.465545e-01,0
2068.1000,  0.87049317,1.056203e+00,0
2068.1333,  0.95386379,1.265852e+00,0
2068.1667,  0.99546287,1.475501e+00,0
2068.2000,  0.99346871,1.685150e+00,0
2068.2333,  0.94796863,1.894799e+00,0
2068.2667,  0.86095518,2.104448e+00,0
2068.3000,  0.73623884,2.314097e+00,0
2068.3333,  0.57928117,2.523746e+00,0
2068.3667,  0.39695567,2.733395e+00,0
2068.4000,  0.19724671,2.943044e+00,0
2068.4333, -0.01110007,3.152693e+00,0
2068.4667, -0.21896075,3.362342e+00,0
2068.5000, -0.41723271,3.571991e+00,0
2068.5333, -0.59723325,3.781640e+00,0
2068.5667, -0.75107980,3.991289e+00,0
2068.6000, -0.87203510,4.200938e+00,0
2068.6333, -0.95480231,4.410587e+00,0
2068.6667, -0.99575688,4.620236e+00,0
2068.7000, -0.99310533,4.829885e+00,0
2068.7333, -0.94696379,5.039533e+00,0
2068.7667, -0.85935286,5.249182e+00,0
2068.8000, -0.73410922,5.458831e+00,0
2068.8333, -0.57671752,5.668480e+00,0
2068.8667, -0.39407024,5.878129e+00,0
2068.9000, -0.19416587,6.087778e+00,0
2068.9333,  0.01424141,1.424189e-02,0
2068.9667,  0.22202502,2.238908e-01,0
2069.0000,  0.42008573,4.335398e-01,0
2069.0333,  0.59975007,6.431887e-01,0
2069.0667,  0.75315020,8.528377e-01,0
2069.1000,  0.87356843,1.062487e+00,0
2069.1333,  0.95573141,1.272136e+00,0
2069.1667,  0.99604107,1.481785e+00,0
2069.2000,  0.99273216,1.691433e+00,0
2069.2333,  0.94594959,1.901082e+00,0
2069.2667,  0.85774207,2.110731e+00,0
